id,rating,return_rate,location,sales,revenue
P5316,4.8,0.07466,4,29243,59342819.9
P5317,6.6,0.0903,6,25311,31626094.5
P5318,5.6,0.05111,3,3264,683155.2
P5319,2.8,0.042260000000000006,1,25133,37684420.199999996
P5320,5.1,0.027190000000000002,2,2247,335364.75
P5321,5.9,0.08435000000000001,6,21310,35783752.0
P5322,7.8,0.043230000000000005,4,5341,1865611.2999999998
P5323,1.8,0.07782,7,19174,18205713.0
P5324,6.6,0.03318,5,18276,23014966.8
P5325,9.5,0.004900000000000001,7,3421,613727.4
P5326,6.8,0.09015000000000001,2,25286,50551771.2
P5327,10.0,0.043800000000000006,6,20417,30610187.25
P5328,8.3,0.06455000000000001,4,7326,3072524.4
P5329,1.5,0.0019200000000000003,2,20113,20102943.5
P5330,2.8,0.0227,6,23187,39980184.75
P5331,8.8,0.044890000000000006,1,22323,34361793.9
P5332,4.0,0.022690000000000002,1,9197,4960861.8
P5333,1.4,0.00734,6,16157,18084530.099999998
P5334,2.0,0.08338000000000001,1,22118,36478111.5
P5335,6.7,0.07680000000000001,5,19303,29325117.6
P5336,4.2,0.02518,1,8195,4583463.5
P5337,9.1,0.09171000000000001,2,24360,46751712.0
P5338,4.2,0.08372,2,21217,33400862.25
P5339,6.3,0.08682000000000001,4,28258,39547071.0
P5340,5.0,0.06572,6,5270,1577837.9999999998
P5341,9.7,0.08673,3,12376,7419412.0
P5342,10.6,0.08697,3,28409,39758395.5
P5343,8.6,0.030690000000000002,4,19349,27557813.25
P5344,6.0,0.043300000000000005,1,30247,63497527.099999994
P5345,2.9,0.06015,7,17209,20466663.7
P5346,6.4,0.058190000000000006,3,8271,5286823.2
P5347,10.0,0.026840000000000003,5,5386,1612568.4
P5348,7.7,0.07223,7,4353,1042108.2
P5349,3.7,0.05711000000000001,7,14246,9965077.0
P5350,5.8,0.09603,7,4303,858448.5
P5351,8.5,0.09279000000000001,1,11316,9327213.0
P5352,6.6,0.06639,6,29317,59492988.1
P5353,9.2,0.0374,6,22388,34461848.4
P5354,9.3,0.09245,5,9383,5061190.2
P5355,3.8,0.07778,4,27222,36736089.0
P5356,9.4,0.05074000000000001,4,1379,102390.75
P5357,7.5,0.07134,7,5357,1871200.0999999999
P5358,2.0,0.06732,1,14108,9868546.0
P5359,2.4,0.00693,7,26187,40836007.8
P5360,2.6,0.06737,1,3165,662434.5
P5361,1.4,0.0257,6,12137,7276131.5
P5362,4.8,0.06541000000000001,6,2241,312171.3
P5363,9.8,0.07416,3,15370,17279722.5
P5364,1.2,0.07633000000000001,7,17149,21852113.25
P5365,5.8,0.014560000000000002,6,10302,7718773.5
P5366,6.0,0.08061,7,9293,4177203.5
P5367,8.9,0.05910000000000001,3,28353,63488037.60000001
P5368,2.5,0.034870000000000005,1,21119,31030146.7
P5369,8.5,0.08495000000000001,1,16325,15662205.0
P5370,10.0,0.052140000000000006,3,24363,43835127.75
P5371,9.6,0.043000000000000003,5,26387,48005869.1
P5372,5.4,0.0594,4,27248,58833881.60000001
P5373,1.8,0.046040000000000005,6,4182,834309.0
P5374,6.1,0.014130000000000002,7,4318,861441.0
P5375,8.9,0.08257,7,16377,13093411.5
P5376,1.3,0.07516,2,3103,695847.75
P5377,6.9,0.09581,3,19275,27452418.75
P5378,2.8,0.05527000000000001,2,26171,54414743.20000001
P5379,8.6,0.05577000000000001,1,6300,2264220.0
P5380,7.0,0.06542,4,27309,58965592.800000004
P5381,7.9,0.07392,6,5336,1597598.4
P5382,10.1,0.08561,5,9434,5936816.199999999
P5383,3.0,0.006750000000000001,4,10174,7622869.5
P5384,7.6,0.07195,2,8305,5308556.0
P5385,6.6,0.08525,6,6303,1887748.5
P5386,9.7,0.008530000000000001,5,16399,20977600.8
P5387,6.3,0.00691,6,3315,693829.5
P5388,1.8,0.08353000000000001,3,3142,704593.5
P5389,10.0,0.041600000000000005,1,4393,1226964.9
P5390,1.9,0.06263,7,30172,67864371.0
P5391,5.3,0.09056,7,14282,14985388.5
P5392,4.8,0.024960000000000003,4,6239,2242296.5999999996
P5393,6.1,0.00847,2,10261,7175517.3
P5394,2.7,0.06676,6,11162,8586926.6
P5395,5.0,0.08978000000000001,5,19256,25597000.8
P5396,7.2,0.034280000000000005,4,3314,743164.5
P5397,3.9,0.09997,4,23210,26679895.0
P5398,9.4,0.09191,2,22368,34431062.4
P5399,5.0,0.0083,5,6264,2626495.1999999997
P5400,3.8,0.0316,1,10179,6101292.6
P5401,10.0,0.0234,7,19397,22100941.799999997
P5402,8.9,0.04846,1,24298,40803631.4
P5403,10.0,0.06729,2,1384,102762.0
P5404,8.5,0.007470000000000001,5,16356,20922595.2
P5405,2.8,0.06624000000000001,6,15173,15921028.899999999
P5406,6.2,0.08964000000000001,5,24283,40778441.9
P5407,2.0,0.05876000000000001,2,18107,26059594.400000002
P5408,5.8,0.00549,4,7277,3814967.25
P5409,5.9,0.027350000000000003,1,26256,47767540.8
P5410,5.2,0.08329,7,12309,11068868.25
P5411,2.0,0.019200000000000002,7,9168,6593625.600000001
P5412,2.8,0.017130000000000003,7,3217,577129.8
P5413,9.7,0.03241,3,14374,12065535.6
P5414,1.3,0.0036500000000000005,4,13163,8549368.5
P5415,7.6,0.012020000000000001,4,7350,3596354.9999999995
P5416,11.0,0.07743000000000001,4,22398,29551921.199999996
P5417,6.6,0.035620000000000006,5,24292,34965904.8
P5418,3.1,0.08839000000000001,3,30187,72424650.4
P5419,8.5,0.02007,7,7365,3861101.25
P5420,8.8,0.026680000000000002,6,19352,29399558.400000002
P5421,10.7,0.05122,6,28455,63716436.00000001
P5422,5.5,0.006200000000000001,5,5286,1318857.0
P5423,10.5,0.059140000000000005,4,7392,2583504.0
P5424,4.7,0.08145000000000001,5,8250,4614225.0
P5425,2.6,0.06916,3,9136,5749284.8
P5426,6.5,0.046650000000000004,4,15291,17190906.75
P5427,8.7,0.03943,5,3347,700527.1
P5428,10.4,0.056400000000000006,3,15406,18474875.2
P5429,3.2,0.056170000000000005,4,22164,38990908.800000004
P5430,1.5,0.038680000000000006,2,5083,2029133.6000000003
P5431,7.1,0.015080000000000001,6,19358,22056505.199999996
P5432,3.1,0.06153000000000001,7,16217,12965491.5
P5433,4.1,0.07508000000000001,1,17192,21906906.0
P5434,1.5,0.09193000000000001,7,5163,1288168.5
P5435,10.5,0.05276,3,16393,19659305.25
P5436,8.0,0.018750000000000003,1,18285,23026300.5
P5437,6.7,0.07607000000000001,3,28298,59404576.5
P5438,7.2,0.06852000000000001,5,4303,1201827.9
P5439,4.8,0.03388,3,25218,44113847.4
P5440,4.0,0.06748000000000001,6,26267,47787553.1
P5441,4.9,0.038040000000000004,1,5200,2075840.0000000002
P5442,9.9,0.09822,5,24387,29252206.5
P5443,9.7,0.062200000000000005,6,18428,19891183.2
P5444,10.0,0.07796,4,27402,36978999.0
P5445,9.0,0.01618,1,6323,2651233.9
P5446,1.2,0.01272,1,5111,1275194.5
P5447,2.3,0.03189,7,13192,11995485.6
P5448,6.0,0.07471000000000001,6,13271,12067320.299999999
P5449,6.0,0.01374,1,10237,7158734.1
P5450,3.0,0.08130000000000001,6,7191,3769881.75
P5451,10.9,0.09400000000000001,1,22369,36892073.25
P5452,2.4,0.05083000000000001,1,7110,2981934.0
P5453,9.9,0.04653,4,13420,12202806.0
P5454,9.0,0.06187000000000001,2,20354,32550116.8
P5455,2.6,0.09567,7,1223,84753.9
P5456,8.1,0.07699,6,26379,34279510.5
P5457,10.6,0.04558,5,11410,8777713.0
P5458,8.8,0.056130000000000006,4,17381,23624255.2
P5459,2.2,0.05002,7,30211,67952091.75
P5460,4.0,0.01753,4,10209,6119274.6
P5461,8.1,0.019880000000000002,7,4368,1219982.4
P5462,4.5,0.09167,7,11238,8645393.4
P5463,3.4,0.07244,4,23175,37295527.5
P5464,9.3,0.043160000000000004,3,27344,44280873.599999994
P5465,5.3,0.0038400000000000005,4,27251,55162836.75
P5466,1.1,0.07451,3,23117,39859487.25
P5467,3.6,0.044660000000000005,4,15215,15965099.5
P5468,5.3,0.053160000000000006,7,13293,8633803.5
P5469,1.4,0.04837,5,15170,15917881.0
P5470,7.6,0.04084,5,4333,864433.5
P5471,10.7,0.062240000000000004,2,20392,32610886.400000002
P5472,2.0,0.04352,5,23174,39957769.5
P5473,8.0,0.01882,1,30268,54464239.199999996
P5474,8.2,0.01119,1,3333,747425.25
P5475,1.7000000000000002,0.03561,2,5114,1275943.0
P5476,4.7,0.04786000000000001,1,4208,1343193.6
P5477,3.1,0.09199,6,16193,19419455.25
P5478,1.1,0.041550000000000004,6,30144,63281299.19999999
P5479,6.9,0.054380000000000005,4,1276,75794.4
P5480,3.1,0.0539,4,23183,31978630.199999996
P5481,10.8,0.039990000000000005,7,18461,23247937.3
P5482,5.5,0.0038300000000000005,1,20230,24263861.999999996
P5483,4.4,0.08603000000000001,1,17183,23355133.6
P5484,7.4,0.022150000000000003,4,6318,2649137.4
P5485,6.5,0.0205,6,24299,46634640.800000004
P5486,9.5,0.005450000000000001,3,19390,27616207.5
P5487,7.2,0.03229,3,16314,20868868.8
P5488,9.0,0.0038000000000000004,4,18363,26428029.6
P5489,8.6,0.0216,7,23367,40290549.75
P5490,6.0,0.00285,1,12252,8814088.799999999
P5491,10.9,0.02647,3,6413,2881040.25
P5492,5.0,0.037790000000000004,5,29260,42412370.0
P5493,5.9,0.09971000000000001,7,30294,68138779.5
P5494,3.4,0.00495,5,23204,42676796.800000004
P5495,4.1,0.05331,7,27251,36775224.5
P5496,5.9,0.07238,7,26291,34165154.5
P5497,6.0,0.01004,3,21265,22317617.5
P5498,10.4,0.024010000000000004,2,23387,26883356.5
P5499,7.0,0.0274,2,6287,2636139.0999999996
P5500,7.6,0.04315,7,23370,37609341.0
P5501,2.3,0.042890000000000005,7,11221,8632315.299999999
P5502,9.6,0.040420000000000005,4,20393,30574205.25
P5503,10.7,0.019360000000000002,1,30374,72873300.80000001
P5504,9.2,0.04959,7,12414,10419070.2
P5505,4.2,0.03721,3,23218,42702545.6
P5506,1.8,0.01012,4,15148,18165481.6
P5507,10.7,0.03905,5,16431,19704876.75
P5508,10.0,0.020630000000000003,2,19391,29458807.2
P5509,9.1,0.06556000000000001,5,4361,1218027.2999999998
P5510,6.1,0.02094,6,10282,6163030.8
P5511,3.3,0.08802,7,4230,1181438.9999999998
P5512,10.2,0.042440000000000005,6,4399,1316400.75
P5513,5.5,0.07554000000000001,2,23234,32048979.599999998
P5514,1.0,0.06797,7,15154,13629507.6
P5515,6.8,0.02154,3,7260,3044844.0
P5516,4.3,0.07450000000000001,3,15195,11388652.5
P5517,10.7,0.012110000000000001,5,27409,59181512.800000004
P5518,7.3,0.09767,5,2294,273903.6
P5519,1.1,0.03452,2,2080,206960.0
P5520,5.0,0.030950000000000002,2,29196,50783522.4
P5521,10.1,0.036980000000000006,4,22380,24606810.0
P5522,4.6,0.03495,7,22262,39163310.4
P5523,3.5,0.017900000000000003,4,22190,36596857.5
P5524,3.0,0.03722,3,1147,79487.09999999999
P5525,7.6,0.08537,3,23304,32145537.599999998
P5526,7.6,0.07279000000000001,2,28335,63447732.00000001
P5527,9.6,0.06963000000000001,4,21372,35887862.4
P5528,5.0,0.0029700000000000004,3,1214,60093.0
P5529,2.3,0.06944,3,18119,19557648.599999998
P5530,8.9,0.09501000000000001,4,19385,25768480.5
P5531,4.0,0.03563,3,21231,31194708.3
P5532,9.0,0.062040000000000005,4,28388,59593509.0
P5533,7.9,0.09458000000000001,3,20305,30442271.25
P5534,1.6,0.049150000000000006,2,13123,8523388.5
P5535,5.0,0.0046300000000000004,4,6244,2805117.0
P5536,6.7,0.04096,4,13323,13845261.600000001
P5537,9.1,0.006810000000000001,3,28343,59499042.75
P5538,5.9,0.026480000000000004,6,5265,1576340.9999999998
P5539,3.6,0.06815,7,27248,36771176.0
P5540,4.2,0.08816,6,23269,26747715.5
P5541,1.3,0.007520000000000001,5,11127,9782858.4
P5542,7.5,0.06502000000000001,1,4270,1362984.0000000002
P5543,10.5,0.03219,4,9394,6756164.800000001
P5544,3.9,0.02324,1,28182,39440709.0
P5545,7.8,0.0478,7,29345,63803366.25
P5546,9.6,0.05824000000000001,5,11355,6239572.5
P5547,5.1,0.09842000000000001,7,8274,4627648.199999999
P5548,7.0,0.005520000000000001,3,17288,22029234.0
P5549,2.6,0.05009,6,11173,6139563.5
P5550,2.6,0.09601000000000001,7,5176,1937118.0
P5551,3.5,0.0913,4,16185,15527889.0
P5552,8.0,0.07126,7,23385,26881057.5
P5553,5.7,0.0068200000000000005,5,18271,23008670.3
P5554,5.7,0.06799000000000001,6,9257,5825430.1
P5555,2.2,6.000000000000001e-05,5,24170,46387064.0
P5556,2.7,0.03161,5,26190,34033905.0
P5557,7.1,0.020880000000000003,2,2273,316628.89999999997
P5558,7.1,0.041120000000000004,2,30270,68084797.5
P5559,1.3,0.03787,3,16133,15478000.2
P5560,8.0,0.08397,3,21292,31284335.599999998
P5561,9.1,0.03472,3,11378,7502653.2
P5562,6.9,0.048220000000000006,7,24326,35014844.4
P5563,3.8,0.0006500000000000001,2,17211,21931116.75
P5564,5.6,0.014980000000000002,6,16276,15615194.4
P5565,6.1,0.07355,4,17265,21999926.25
P5566,10.9,0.08719,3,5412,1350294.0
P5567,6.1,0.09905000000000001,7,17331,17667221.4
P5568,8.4,0.06812,3,6316,2837463.0
P5569,4.0,0.009880000000000002,7,2217,308828.1
P5570,6.4,0.09398000000000001,1,16240,19475820.0
P5571,6.5,0.01674,3,1251,74309.4
P5572,9.4,0.01735,2,6360,2857230.0
P5573,8.8,0.025480000000000003,5,19363,27577752.75
P5574,1.2,0.06137000000000001,1,30075,72155940.00000001
P5575,1.9,0.0296,7,14210,9939895.0
P5576,2.8,0.06718,6,8212,5249110.4
P5577,10.3,0.00843,7,29442,59746650.6
P5578,4.8,0.0009500000000000001,7,24269,34932798.599999994
P5579,2.9,0.01025,4,5209,1299645.5
P5580,4.3,0.07959000000000001,3,20244,32374204.8
P5581,1.1,0.01788,2,1092,64864.799999999996
P5582,6.9,0.005790000000000001,3,14292,14995881.0
P5583,3.5,0.033100000000000004,5,25236,37838858.4
P5584,10.8,0.07732,3,29389,42599355.5
P5585,4.4,0.05879,1,20203,24231478.199999996
P5586,9.0,0.03343,3,25350,50679720.0
P5587,1.0,0.05271000000000001,5,29121,63316334.25
P5588,3.0,0.0088,3,22149,29223390.599999998
P5589,9.0,0.09302,1,25324,44299273.199999996
P5590,4.2,0.06148000000000001,1,16156,20666755.2
P5591,2.8,0.00030000000000000003,1,9131,4925261.399999999
P5592,3.6,0.07812000000000001,2,9212,6211191.0
P5593,8.0,0.0796,7,9355,5046087.0
P5594,4.0,0.0022500000000000003,3,8196,3929162.4
P5595,9.4,0.05621,6,29401,51140099.4
P5596,10.6,0.04947000000000001,1,7387,2581756.5
P5597,7.9,0.027290000000000002,1,28303,55454067.9
P5598,3.2,0.0091,2,6155,2949476.0000000005
P5599,10.0,0.03798,6,1411,83813.4
P5600,9.6,0.09801000000000001,5,2423,337523.89999999997
P5601,2.4,0.02272,5,1193,59053.5
P5602,6.7,0.0161,2,23267,37443583.1
P5603,1.9,0.048350000000000004,6,3179,665364.7
P5604,3.3,0.03672,7,23186,31982768.4
P5605,8.9,0.032240000000000005,6,20383,28521931.9
P5606,3.0,0.052820000000000006,1,23136,31913798.4
P5607,1.1,0.052000000000000005,5,25154,44001892.199999996
P5608,3.7,0.00939,3,29176,59206856.8
P5609,4.7,0.03637,7,9236,4151582.0
P5610,1.6,0.0011300000000000001,4,16146,15490472.4
P5611,11.0,0.04521000000000001,5,14466,12142760.4
P5612,10.5,0.06585,1,10390,7784707.5
P5613,2.7,0.06879,2,13160,8547420.0
P5614,10.5,0.09534000000000001,7,27433,55531250.25
P5615,8.6,0.057510000000000006,2,20322,28436574.599999998
P5616,4.5,0.03594,7,3276,587714.4
P5617,10.5,0.04807,1,24401,35122799.4
P5618,5.0,0.05006000000000001,4,24233,46507973.6
P5619,7.0,9e-05,1,10275,8211780.000000001
P5620,10.9,0.02119,2,3402,508599.0
P5621,10.9,0.07307000000000001,1,27422,59209582.400000006
P5622,9.1,0.08127000000000001,6,16364,19624527.0
P5623,4.0,0.07064000000000001,2,4175,999494.9999999999
P5624,2.0,0.06484000000000001,3,5123,1917282.75
P5625,10.8,0.08385000000000001,4,9413,6769829.600000001
P5626,8.3,0.053380000000000004,2,5338,2130929.6
P5627,7.6,0.00045000000000000004,1,13271,12067320.299999999
P5628,7.5,0.06301000000000001,5,8341,3332229.5
P5629,5.5,0.031810000000000005,3,22261,34266357.3
P5630,6.0,0.09683000000000001,7,24336,43786548.0
P5631,3.0,0.05229,3,1207,95594.40000000001
P5632,1.7000000000000002,0.0038900000000000002,7,3185,714236.25
P5633,1.8,0.016300000000000002,5,29155,42260172.5
P5634,5.7,0.049060000000000006,3,7231,3032681.4
P5635,7.5,0.053750000000000006,5,12325,10344372.5
P5636,10.2,0.029480000000000003,4,29424,68240140.80000001
P5637,4.8,0.008230000000000001,4,6256,2248406.4
P5638,8.9,0.047290000000000006,4,6364,2668425.1999999997
P5639,7.5,0.09673000000000001,2,29289,59436167.699999996
P5640,2.7,0.040380000000000006,7,13225,8589637.5
P5641,6.8,0.08359000000000001,2,1262,74962.8
P5642,9.4,0.07454000000000001,5,30411,68401941.75
P5643,8.0,0.04633,4,24329,35019162.599999994
P5644,8.3,0.036590000000000004,3,22344,34394119.199999996
P5645,6.0,0.06033,5,9287,4174506.5
P5646,1.0,0.04109,5,4128,1152950.4
P5647,1.9,0.00289,4,26180,51031365.0
P5648,1.8,0.00047000000000000004,5,6190,2595466.9999999995
P5649,2.2,0.02348,2,11154,9806596.8
P5650,10.0,0.00986,6,17406,14786397.0
P5651,5.1,0.09342,1,25214,47257339.5
P5652,9.8,0.0024700000000000004,3,16392,13105404.0
P5653,6.5,0.08314,2,17291,20564186.3
P5654,8.9,0.09164000000000001,2,5333,2128933.6
P5655,5.8,0.07654000000000001,6,2298,320111.39999999997
P5656,7.4,0.042690000000000006,4,6308,1889246.0
P5657,3.0,0.0757,4,10155,6086907.0
P5658,4.4,0.04302,5,4219,1262535.75
P5659,3.2,0.06910000000000001,2,2152,256948.8
P5660,4.2,0.03088,3,4227,1349258.4000000001
P5661,9.1,0.02279,1,19348,27556389.0
P5662,6.3,0.08103,1,22268,36725499.0
P5663,1.2,0.09548000000000001,7,25171,44031630.3
P5664,7.0,0.09518000000000001,7,15347,18404122.400000002
P5665,2.0,0.08914000000000001,1,13114,12776314.5
P5666,9.9,0.027580000000000004,4,19375,22075874.999999996
P5667,4.0,0.0238,3,16196,19423053.0
P5668,5.2,0.03561,5,13248,8604576.0
P5669,6.3,0.00566,4,26274,34143063.0
P5670,8.3,0.034800000000000005,2,9325,6287381.25
P5671,3.0,0.02494,1,15161,15908437.299999999
P5672,7.2,0.0354,3,19299,21989280.599999998
P5673,4.4,0.08584000000000001,2,20218,30311836.5
P5674,10.6,0.06584000000000001,4,25414,38105751.599999994
P5675,8.7,0.012390000000000002,6,30393,63804024.89999999
P5676,9.2,0.038310000000000004,2,7333,3844325.25
P5677,10.3,0.01173,2,14362,15069328.5
P5678,4.0,0.053000000000000005,5,15247,18284202.400000002
P5679,4.9,0.05364000000000001,1,12204,10242817.2
P5680,5.2,0.0033100000000000004,3,21233,35654453.6
P5681,10.6,0.02509,3,21413,22472943.5
P5682,4.6,0.03096,2,13209,10295094.6
P5683,4.2,0.01217,7,11248,8653086.4
P5684,10.7,0.02995,4,7398,2585601.0
P5685,11.0,0.06987,6,9448,5096251.2
P5686,3.5,0.016360000000000003,6,8200,4586260.0
P5687,5.8,0.05083000000000001,2,12250,11750200.0
P5688,5.4,0.018910000000000003,1,19253,29249157.6
P5689,10.2,0.08244000000000001,5,28421,39775189.5
P5690,3.0,0.07782,1,25166,37733900.4
P5691,7.1,0.04993,2,3261,780031.2000000001
P5692,7.0,0.07664,5,2334,278679.6
P5693,7.9,0.0635,1,3295,788164.0
P5694,8.3,0.08119000000000001,4,19336,25703344.8
P5695,1.3,0.09432,5,5140,1923645.0
P5696,3.8,0.07466,7,20245,32375804.0
P5697,8.6,0.07985,5,4375,1221937.4999999998
P5698,9.3,0.08744,6,26384,34286008.0
P5699,3.4,0.050980000000000004,3,2189,348488.80000000005
P5700,7.8,0.020390000000000002,6,15359,16116198.7
P5701,3.6,0.061520000000000005,1,15157,17040257.25
P5702,5.3,0.00434,4,22247,39136922.4
P5703,8.8,0.08637,3,25331,37981301.4
P5704,1.9,0.023430000000000003,6,18156,22863850.8
P5705,10.7,0.03543,2,3395,710573.5
P5706,4.1,0.09746,1,1169,69438.59999999999
P5707,10.9,0.05829,7,8445,3373777.5
P5708,9.7,0.0164,2,20353,30514235.25
P5709,7.8,0.03781,6,6365,2859476.25
P5710,3.4,0.014150000000000001,1,29167,42277566.5
P5711,3.4,0.08599000000000001,6,10227,5108386.5
P5712,2.6,0.00755,4,5173,1290663.5
P5713,2.6,0.09616000000000001,7,13181,12841589.25
P5714,4.4,0.02542,4,14223,14923482.75
P5715,1.3,0.03703,3,5095,1271202.5
P5716,1.7000000000000002,0.04012,6,13172,11977299.6
P5717,6.5,0.015510000000000001,2,12274,11773220.8
P5718,7.7,0.07522000000000001,1,12314,11811588.8
P5719,3.1,0.08634000000000001,4,12172,10215959.6
P5720,2.7,0.05646,5,25211,47251716.75
P5721,3.0,0.00551,1,2142,298380.6
P5722,3.0,0.006300000000000001,6,8211,4920441.75
P5723,6.9,0.007930000000000001,3,12256,8816966.4
P5724,4.3,0.02414,1,7174,3510238.1999999997
P5725,3.8,0.02264,4,30236,68008323.0
P5726,10.2,0.0048400000000000006,4,22397,39400802.4
P5727,10.3,0.07218000000000001,5,7421,3112367.4
P5728,5.0,0.08573,3,11244,9267867.0
P5729,5.0,0.09953000000000001,1,14216,13921728.799999999
P5730,7.5,0.033850000000000005,5,18302,24693973.5
P5731,1.0,0.07585,4,7093,3966405.6
P5732,5.8,0.07895,4,7260,3044844.0
P5733,6.2,0.0432,2,23275,32105534.999999996
P5734,7.9,0.08020000000000001,3,4318,1292161.5
P5735,5.4,0.03919,2,30205,63409356.49999999
P5736,6.1,0.07206,1,6226,1864687.0
P5737,4.0,0.01583,7,5262,1969303.5
P5738,1.9,0.07388,4,8144,4554939.199999999
P5739,1.9,0.055200000000000006,2,11112,9769670.4
P5740,4.0,0.06715,2,19201,29170159.2
P5741,2.4,0.03542,5,20166,24187100.4
P5742,1.0,0.0322,5,8130,4871902.5
P5743,10.0,0.025310000000000003,2,20390,32607688.0
P5744,6.2,0.016380000000000002,1,12238,10271353.4
P5745,1.4,0.07819000000000001,7,11148,8576156.4
P5746,7.9,0.043230000000000005,4,4347,1387562.4000000001
P5747,3.3,0.06693,5,7208,3778794.0
P5748,6.6,0.03871,2,25298,47414776.5
P5749,3.9,0.014740000000000001,4,4185,1335852.0000000002
P5750,10.9,0.09459000000000001,7,30462,73084430.4
P5751,9.5,0.07532000000000001,5,22401,29555879.4
P5752,6.8,0.06702000000000001,7,30335,45487332.5
P5753,9.0,0.09585,2,25333,50645733.6
P5754,1.2,0.0444,2,6104,2193777.6
P5755,10.6,0.03751,5,7416,4147027.2
P5756,9.3,0.032740000000000005,3,20349,20338825.5
P5757,9.2,0.07203000000000001,7,19412,29490710.400000002
P5758,2.9,0.024540000000000003,4,21185,26680388.999999996
P5759,10.2,0.05686000000000001,4,9390,4220805.0
P5760,6.0,0.0424,5,12282,11044588.5
P5761,9.0,0.025990000000000003,5,2394,285843.6
P5762,2.5,0.045380000000000004,3,30133,72295093.60000001
P5763,4.2,0.004090000000000001,7,11233,8641546.9
P5764,8.2,0.0097,6,23346,42937963.2
P5765,1.0,0.07682,6,5174,1936369.5
P5766,7.6,0.09014000000000001,1,24280,46598176.0
P5767,10.4,0.038130000000000004,2,24395,46818884.0
P5768,5.0,0.01855,3,13236,10316138.4
P5769,9.6,0.06748000000000001,2,27380,55423965.0
P5770,6.4,0.04524,5,15308,16062684.399999999
P5771,7.4,0.047760000000000004,5,7305,3063717.0
P5772,8.1,0.09487000000000001,4,15320,11482340.0
P5773,9.3,0.032850000000000004,1,6318,1892241.0
P5774,3.7,0.04526,6,30215,45307392.5
P5775,9.5,0.08568,6,15389,16147677.7
P5776,8.4,0.0916,5,13372,13027671.0
P5777,2.2,0.051460000000000006,3,19143,21811534.199999996
P5778,4.4,0.006370000000000001,2,7182,2510109.0
P5779,8.5,0.028540000000000003,1,20324,20313838.0
P5780,7.1,0.06863000000000001,4,6296,3017043.2
P5781,8.9,0.04184,6,9363,5892135.899999999
P5782,9.5,0.06636,6,14402,14103878.6
P5783,1.4,0.08426,3,9117,6147137.25
P5784,2.1,0.015530000000000002,2,4130,1153508.9999999998
P5785,8.4,0.07113000000000001,2,2340,372528.00000000006
P5786,3.6,0.07357000000000001,2,5157,2058674.4000000001
P5787,8.4,0.03234,5,20343,24399394.199999996
P5788,10.8,0.01768,5,27454,59278676.800000004
P5789,7.7,0.02238,5,16319,15656448.6
P5790,10.9,0.06343,2,12407,7437996.5
P5791,1.1,0.07879000000000001,7,18186,26173291.2
P5792,3.0,0.061770000000000005,2,4160,1327872.0000000002
P5793,10.6,0.09883,6,15443,11574528.5
P5794,11.0,0.061520000000000005,2,18399,24824850.75
P5795,6.7,0.028290000000000003,7,14312,15016866.0
P5796,4.9,0.09623000000000001,1,9195,4133152.5
P5797,2.7,0.05525000000000001,6,29204,63496797.0
P5798,10.7,0.049940000000000005,1,24373,40929578.9
P5799,9.8,0.00417,3,15386,17297710.5
P5800,9.8,0.09133000000000001,4,8397,5367362.4
P5801,1.1,0.06253,7,3155,660341.5
P5802,1.9,0.05092000000000001,5,28134,39373533.0
P5803,6.0,0.032830000000000005,3,10269,5129365.5
P5804,10.1,0.014220000000000002,6,26429,48082279.699999996
P5805,1.3,0.03465,6,24141,40539981.3
P5806,9.8,0.052090000000000004,1,21364,31390125.2
P5807,6.9,0.06427000000000001,7,4352,868224.0
P5808,10.3,0.01353,1,16405,18362116.5
P5809,3.9,0.04116,7,16271,13008664.5
P5810,2.2,0.07698,7,20212,24242272.799999997
P5811,4.0,0.02654,3,12196,8773802.4
P5812,3.3,0.011040000000000001,1,7182,4016174.4000000004
P5813,1.0,0.028380000000000002,5,16156,15500066.4
P5814,1.8,0.06623000000000001,4,29150,59154095.0
P5815,1.9,0.04943,6,3172,474214.0
P5816,6.6,0.07442,5,9291,4176304.5
P5817,7.9,0.06559000000000001,4,6331,1896134.5
P5818,9.4,0.00885,6,3404,763347.0
P5819,8.5,0.09880000000000001,5,13359,10412004.6
P5820,2.1,0.07533000000000001,1,6106,2194496.4
P5821,9.9,0.0071600000000000006,3,17368,22131174.0
P5822,4.3,0.067,7,19234,18262683.0
P5823,7.8,0.08455,5,5321,1991384.25
P5824,4.1,0.027100000000000003,7,23260,42779792.0
P5825,3.9,0.07584,1,3176,474812.0
P5826,1.1,0.06326000000000001,2,28135,55124905.5
P5827,3.0,0.09212000000000001,5,26171,54414743.20000001
P5828,5.0,0.030940000000000002,2,26231,34087184.5
P5829,3.9,0.0379,3,15220,13688868.0
P5830,4.0,0.0053300000000000005,5,6210,2231874.0
P5831,1.1,0.050100000000000006,4,17136,23291251.2
P5832,9.1,0.07409,7,24398,35118481.199999996
P5833,6.8,0.029670000000000002,2,26262,47778456.6
P5834,1.3,0.06092,3,1092,54054.0
P5835,3.1,0.045720000000000004,1,11147,7350331.8
P5836,4.8,0.01634,3,4214,1176970.1999999997
P5837,7.3,0.07594000000000001,1,11300,7451220.0
P5838,9.4,0.04938000000000001,5,1373,95148.9
P5839,1.3,0.08862,2,8106,3886016.4
P5840,4.3,0.0048200000000000005,7,8252,3956008.8
