id,rating,return_rate,location,sales
5266,11.0,0.03921,1,15698
5267,4.2,0.09984000000000001,5,91839
5268,0.6000000000000001,0.030640000000000004,4,124044
5269,1.3,0.0412,1,248547
5270,0.4,0.07386000000000001,2,233416
5271,7.5,0.03393,2,88447
5272,3.9,0.033,3,10691
5273,2.5,0.07233,4,89884
5274,3.5,0.00572,6,14032
5275,10.0,0.07051,6,227538
5276,1.7000000000000002,0.05097,3,427490
5277,7.3,0.03345,4,63439
5278,3.7,0.03164,1,44284
5279,9.1,0.024880000000000003,7,33198
5280,6.5,0.02416,7,115959
5281,6.1,0.07856,2,103081
5282,4.5,0.0029800000000000004,6,4938
5283,2.7,0.012050000000000002,5,5865
5284,9.7,0.07613,7,238684
5285,7.0,0.007390000000000001,6,5487
5286,10.7,0.007580000000000001,1,3251
5287,2.0,0.09024,2,69645
5288,10.3,0.07768000000000001,7,95822
5289,10.1,0.012900000000000002,4,39951
5290,1.5,0.010750000000000001,4,19401
5291,5.5,0.0066300000000000005,7,12689
5292,9.2,0.08811000000000001,7,174584
5293,10.0,0.08164,5,63297
5294,5.2,0.019600000000000003,2,20438
5295,8.9,0.07206,4,44313
5296,11.0,0.03713,4,170332
5297,9.4,0.08423000000000001,7,87658
5298,5.1,0.06525,2,55034
5299,10.5,0.0017800000000000001,6,4094
5300,10.2,0.00453,6,10569
5301,0.7000000000000001,0.08541000000000001,1,269152
5302,3.5,0.01999,7,62634
5303,9.3,0.03905,3,50070
5304,4.1,0.058750000000000004,1,276881
5305,8.3,0.08139,3,570351
5306,3.3,0.014920000000000001,6,70939
5307,10.9,0.09951,1,176920
5308,2.9,0.06130000000000001,2,83792
5309,2.0,0.01726,1,50428
5310,8.0,0.09642,5,266506
5311,1.4,0.07813,2,11726
5312,2.1,0.029620000000000004,3,120957
5313,6.7,0.032760000000000004,7,68521
5314,6.8,0.03552,5,59330
5315,10.5,0.054450000000000005,1,139266
5316,4.7,0.039790000000000006,7,180546
5317,6.0,0.026650000000000004,7,19867
5318,1.7000000000000002,0.08303,6,85416
5319,9.8,0.09867000000000001,6,82758
5320,6.5,0.058350000000000006,4,122261
5321,9.8,0.044460000000000006,5,400027
5322,7.2,0.02841,4,31898
5323,4.8,0.09345,5,171886
5324,3.9,0.04009,6,86501
5325,7.2,0.05949000000000001,6,204898
5326,7.3,0.08883,5,530780
5327,2.7,0.01787,5,16188
5328,4.8,0.09374,6,184016
5329,7.5,0.035410000000000004,4,128568
5330,3.9,0.058320000000000004,1,328992
5331,1.4,0.022240000000000003,1,26307
5332,10.1,0.07699,6,249452
5333,4.0,0.02109,2,36078
5334,7.2,0.05494,4,173385
5335,2.0,0.03826,1,288047
5336,5.3,0.07867,6,497327
5337,9.3,0.05158,4,146518
5338,9.7,0.03667,7,37293
5339,5.9,0.030010000000000002,6,25809
5340,4.5,0.0032900000000000004,2,14801
5341,4.0,0.008650000000000001,5,21832
5342,0.5,0.06198000000000001,3,214246
5343,3.6,0.00521,6,28507
5344,3.9,0.0327,1,25112
5345,3.2,0.052000000000000005,1,365775
5346,9.9,0.007030000000000001,3,9823
5347,0.5,0.06864,6,19491
5348,10.9,0.06237,6,508816
5349,9.0,0.048,6,103869
5350,9.4,0.006560000000000001,4,5392
5351,0.30000000000000004,0.09332000000000001,6,297406
5352,3.3,0.07484,5,162837
5353,4.1,0.08315,1,122258
5354,7.3,0.036610000000000004,1,8116
5355,7.6,0.04923,7,70737
5356,10.6,0.0017200000000000002,7,10367
5357,5.2,0.021720000000000003,2,50024
5358,8.0,0.0028000000000000004,5,7788
5359,4.0,0.09811,2,40908
5360,8.8,0.0011300000000000001,2,1711
5361,1.7000000000000002,0.02108,4,296495
5362,6.0,0.037680000000000005,4,84596
5363,0.8,0.05757,2,289554
5364,0.8,0.039270000000000006,2,32022
5365,11.0,0.020390000000000002,1,23222
5366,9.2,0.029300000000000003,1,442681
5367,3.4,0.04191,4,236565
5368,8.9,0.0892,7,486584
5369,4.7,0.02501,3,33535
5370,1.6,0.01042,6,20792
5371,8.7,0.059840000000000004,3,265482
5372,3.3,0.07227,5,64556
5373,0.2,0.08167,3,425319
5374,7.0,0.014650000000000002,2,38424
5375,3.1,0.05571,3,141261
5376,0.0,0.044210000000000006,6,20674
5377,1.9,0.045910000000000006,5,23424
5378,4.7,0.04275,2,68613
5379,4.6,0.044860000000000004,7,261762
5380,2.1,0.004,3,10543
5381,3.9,0.049580000000000006,4,173266
5382,6.7,0.07937000000000001,1,244085
5383,9.3,0.08816,3,240638
5384,2.6,0.09043000000000001,7,39876
5385,6.0,0.04990000000000001,1,146214
5386,7.3,0.06194,6,145893
5387,4.3,0.09093000000000001,7,846317
5388,0.1,0.04066,2,57461
5389,2.9,0.07697000000000001,6,90226
5390,5.8,0.004580000000000001,5,14226
5391,2.3,0.023340000000000003,6,70436
5392,3.0,0.05095,1,257196
5393,7.1,0.08863,5,353724
5394,3.2,0.01386,6,211313
5395,9.1,0.025550000000000003,3,84405
5396,9.9,0.09010000000000001,7,292901
5397,7.0,0.07,6,292818
5398,10.8,0.00411,2,59142
5399,6.1,0.07655,1,254255
5400,11.0,0.025050000000000003,3,67524
5401,5.1,0.009680000000000001,5,27814
5402,5.6,0.05210000000000001,6,269554
5403,5.0,0.07752,7,306877
5404,4.9,0.037930000000000005,7,67441
5405,4.1,0.06498000000000001,3,95184
5406,1.7000000000000002,0.02772,3,20043
5407,10.2,0.07024000000000001,5,64035
5408,6.8,0.098,5,201488
5409,2.1,0.0393,1,44456
5410,10.5,0.05109,2,104972
5411,7.0,0.01759,2,10786
5412,3.8,0.045290000000000004,4,142714
5413,4.4,0.03615,7,54516
5414,1.2,0.05664,4,105699
5415,10.9,0.062450000000000006,3,43126
5416,2.6,0.02552,7,126540
5417,7.4,0.07642,3,424535
5418,5.0,0.08252000000000001,7,194614
5419,10.4,0.0422,6,434231
5420,9.0,0.041530000000000004,6,154447
5421,4.8,0.07390000000000001,6,189375
5422,2.0,0.06731000000000001,3,172268
5423,3.4,0.07261000000000001,7,32081
5424,1.3,0.0034000000000000002,5,6845
5425,8.9,0.09585,7,134540
5426,4.0,0.05904,7,223312
5427,1.9,0.00102,6,13571
5428,1.8,0.055330000000000004,2,112800
5429,6.7,0.07858000000000001,6,204636
5430,10.2,0.0526,1,62434
5431,8.9,0.027100000000000003,2,35055
5432,7.5,0.040440000000000004,1,205176
5433,5.2,0.03679,7,112166
5434,8.2,0.07347000000000001,6,177465
5435,10.1,0.016120000000000002,4,48729
5436,6.9,0.08066000000000001,4,103174
5437,2.7,0.01097,3,40128
5438,7.5,0.07729000000000001,1,214950
5439,5.1,0.02579,5,71268
5440,6.6,0.0007000000000000001,4,5036
5441,0.1,0.024470000000000002,7,257594
5442,1.7000000000000002,0.00606,4,14506
5443,8.4,0.08334000000000001,1,424157
5444,7.6,0.053910000000000007,2,224479
5445,10.3,0.013210000000000001,4,35428
5446,6.4,0.03175,1,49660
5447,2.0,0.05303000000000001,7,105503
5448,0.7000000000000001,0.07802,6,183183
5449,1.9,0.07310000000000001,5,184072
5450,3.7,0.012450000000000001,3,42723
5451,6.0,0.06290000000000001,2,146799
5452,7.0,0.08753000000000001,3,125377
5453,3.9,0.036730000000000006,5,138991
5454,6.3,0.04190000000000001,3,189742
5455,5.2,0.02604,7,78312
5456,1.2,0.021400000000000002,1,43312
5457,9.4,0.0316,6,90248
5458,9.4,0.09000000000000001,2,89342
5459,9.7,0.09815,2,59987
5460,6.5,0.07366,2,179187
5461,5.4,0.04519,5,73388
5462,3.4,0.059320000000000005,2,39155
5463,0.5,0.019080000000000003,4,29889
5464,10.1,0.00644,1,18491
5465,8.8,0.024440000000000003,2,83486
5466,7.5,0.059320000000000005,6,38625
5467,8.0,0.02704,3,68797
5468,8.1,0.09427,3,934359
5469,7.0,0.05825,2,85924
5470,9.1,0.06881000000000001,6,279178
5471,0.7000000000000001,0.004,7,11619
5472,9.5,0.04082,5,134243
5473,10.8,0.02653,4,65536
5474,4.4,0.01966,2,35430
5475,6.1,0.03225,3,167660
5476,1.5,0.0374,3,197163
5477,10.3,0.09991000000000001,2,79452
5478,9.1,0.02808,4,12840
5479,7.5,0.027780000000000003,5,289076
5480,5.5,0.05002,7,219875
5481,9.3,0.05024000000000001,5,234727
5482,1.2,0.08274000000000001,7,371020
5483,0.0,0.01931,1,53103
5484,10.0,0.09639,1,235084
5485,10.7,0.04556,6,151283
5486,6.4,0.07278000000000001,4,510091
5487,10.9,0.08312000000000001,6,453589
5488,2.6,0.02324,1,19722
5489,1.7000000000000002,0.039950000000000006,2,127832
5490,3.0,0.055970000000000006,2,125768
5491,10.1,0.04048,3,21334
5492,8.5,0.0119,1,13095
5493,9.1,0.054150000000000004,6,133441
5494,2.9,0.01916,2,20616
5495,10.3,0.03046,2,111477
5496,4.7,0.008620000000000001,6,35248
5497,2.0,0.031580000000000004,7,15304
5498,2.1,0.09117,2,259873
5499,4.1,0.08826,2,757443
5500,9.7,0.07165,2,71864
5501,4.9,0.08921000000000001,3,39932
5502,7.0,0.09354000000000001,2,500323
5503,7.0,0.019170000000000003,5,15437
5504,1.5,0.06921000000000001,3,10170
5505,7.0,0.022400000000000003,5,22016
5506,10.5,0.09276000000000001,7,264600
5507,4.8,0.07835,5,149665
5508,1.9,0.025240000000000002,5,18698
5509,7.0,0.010700000000000001,2,23171
5510,8.8,0.09457,4,222961
5511,0.30000000000000004,0.06484000000000001,4,389700
5512,0.6000000000000001,0.052750000000000005,5,28516
5513,9.0,0.09129000000000001,1,1194553
5514,5.3,0.00018,4,1694
5515,6.4,0.04954,5,171252
5516,10.5,0.018670000000000003,7,44538
5517,1.8,0.028290000000000003,4,11605
5518,2.3,0.09716000000000001,6,46779
5519,8.0,0.08943000000000001,3,104435
5520,1.5,0.04218,3,86920
5521,10.8,0.0043,2,8830
5522,2.0,0.08603000000000001,5,126554
5523,10.1,0.006220000000000001,6,8386
5524,3.6,0.015340000000000001,3,109895
5525,6.0,0.08853000000000001,7,657085
5526,3.9,0.00446,3,6817
5527,4.9,0.016110000000000003,6,45162
5528,3.4,0.09282000000000001,7,208618
5529,10.6,0.018920000000000003,1,31036
5530,7.2,0.06015,5,56451
5531,1.2,0.09552000000000001,5,578864
5532,3.8,0.07905000000000001,1,121722
5533,2.7,0.0534,2,77667
5534,0.2,0.09647000000000001,3,237481
5535,2.1,0.062430000000000006,4,342338
5536,8.6,0.07524,2,359287
5537,1.4,0.029410000000000002,7,39223
5538,5.1,0.07842,4,251515
5539,8.0,0.013920000000000002,7,57092
5540,3.5,0.02542,5,138428
5541,2.7,0.01836,3,46402
5542,4.1,0.05902,3,143157
5543,7.0,0.050420000000000006,2,130617
5544,3.2,0.04852,1,196430
5545,0.7000000000000001,0.0632,1,127645
5546,1.7000000000000002,0.029400000000000003,5,99082
5547,6.1,0.01037,5,30380
5548,2.0,0.013210000000000001,1,39391
5549,10.7,0.013130000000000001,3,60784
5550,10.2,0.09358000000000001,2,112974
5551,0.4,0.01614,6,91365
5552,11.0,0.03583,4,127722
5553,1.3,0.035710000000000006,7,93249
5554,1.2,0.09452,4,71992
5555,1.1,0.0893,1,303085
5556,7.8,0.07766,6,192126
5557,6.6,0.08889000000000001,6,140964
5558,6.0,0.09808000000000001,4,202738
5559,1.4,0.08744,6,291460
5560,2.0,0.044590000000000005,5,302434
5561,10.7,0.050910000000000004,5,180734
5562,1.1,0.08869,6,449776
5563,4.5,0.019350000000000003,3,46132
5564,4.7,0.09882,1,264154
5565,5.6,0.08063000000000001,2,178968
5566,1.0,0.09898000000000001,5,239163
5567,3.4,0.01896,3,239868
5568,4.6,0.019680000000000003,1,23191
5569,4.2,0.008860000000000002,6,23721
5570,7.0,0.08314,3,242652
5571,10.7,0.06356,7,63858
5572,5.6,0.04596,1,113258
5573,8.8,0.04021,3,57379
5574,10.5,0.057390000000000004,6,78441
5575,1.6,0.08273000000000001,4,12600
5576,0.1,0.046220000000000004,3,55556
5577,10.6,0.08674000000000001,4,362107
5578,1.1,0.052680000000000005,5,85216
5579,4.4,0.004090000000000001,3,9037
5580,3.5,0.09951,4,512159
5581,10.5,0.006750000000000001,2,35888
5582,1.7000000000000002,0.00283,1,801
5583,1.4,0.055540000000000006,3,114269
5584,0.0,0.05834,7,349880
5585,4.0,0.07898000000000001,4,261297
5586,2.0,0.07196000000000001,3,975535
5587,8.1,0.043780000000000006,1,99889
5588,4.0,0.07392,4,320112
5589,5.2,0.07988,5,260734
5590,9.9,0.02288,2,55019
5591,2.7,0.06896000000000001,6,201313
5592,5.9,0.022690000000000002,1,61908
5593,5.9,0.004730000000000001,6,10093
5594,9.0,0.00168,7,14953
5595,10.9,0.08203,3,191632
5596,9.4,0.06759000000000001,4,155472
5597,6.9,0.08697,7,100000
5598,9.6,0.012220000000000002,4,25872
5599,6.3,0.028980000000000002,4,32369
5600,6.8,0.0059900000000000005,3,1925
5601,7.5,0.06746,7,744127
5602,10.1,0.09654000000000001,7,299853
5603,8.3,0.08803000000000001,4,143654
5604,0.6000000000000001,0.08510000000000001,1,227559
5605,8.6,0.048190000000000004,7,430694
5606,9.0,0.038400000000000004,3,87200
5607,2.0,0.0014800000000000002,6,8599
5608,7.4,0.08048000000000001,3,125401
5609,7.0,0.021140000000000003,3,54460
5610,3.8,0.044500000000000005,3,106076
5611,4.4,0.08949000000000001,1,306329
5612,6.0,0.09207000000000001,7,406809
5613,10.5,0.010270000000000001,6,10313
5614,8.2,0.021800000000000003,7,121552
5615,7.0,0.031450000000000006,1,380410
5616,11.0,0.038470000000000004,1,22241
5617,9.3,0.04401,1,49016
5618,0.6000000000000001,0.057420000000000006,2,77802
5619,3.7,0.09824000000000001,7,36102
5620,4.2,0.04993,7,131766
5621,4.9,0.09231,6,211959
5622,3.5,0.05561000000000001,5,232895
5623,4.6,0.08514000000000001,4,178439
5624,5.0,0.07581,5,146134
5625,4.9,0.04496000000000001,2,31212
5626,11.0,0.03681,2,40457
5627,8.6,0.08427000000000001,3,166875
5628,10.0,0.0644,2,56344
5629,3.6,0.027590000000000003,3,61116
5630,9.2,0.010950000000000001,1,53705
5631,7.8,0.08908,7,346447
5632,0.2,0.08623,3,9094
5633,7.5,0.051320000000000005,4,55536
5634,0.7000000000000001,0.013330000000000002,4,27574
5635,2.0,0.07604000000000001,3,322363
5636,4.6,0.08473000000000001,2,121772
5637,10.2,0.09658000000000001,3,254807
5638,1.7000000000000002,0.014660000000000001,3,19995
5639,10.8,0.08612,6,217750
5640,6.1,0.04932,6,346761
5641,4.2,0.06530000000000001,3,54947
5642,5.0,0.03277,6,133034
5643,9.0,0.009120000000000001,3,14708
5644,2.7,0.02551,1,86551
5645,1.9,0.018850000000000002,7,40397
5646,9.1,0.08329,1,157848
5647,1.8,0.06882,7,112655
5648,8.6,0.006090000000000001,5,19137
5649,4.5,0.02202,6,69799
5650,1.2,0.008610000000000001,5,13702
5651,3.3,0.01719,1,54739
5652,3.8,0.09141,6,227147
5653,5.2,0.06616000000000001,1,159861
5654,8.2,0.06315000000000001,5,236966
5655,4.3,0.022090000000000002,2,11282
5656,10.6,0.013330000000000002,7,45654
5657,5.6,0.035980000000000005,1,38436
5658,7.4,0.0756,4,85441
5659,6.0,0.04966,3,188445
5660,7.2,0.06327,6,201509
5661,8.2,0.047490000000000004,4,75973
5662,1.9,0.08474000000000001,4,1278205
5663,10.2,0.07083,5,120075
5664,0.6000000000000001,0.04505000000000001,2,73033
5665,10.1,0.06046000000000001,4,339768
5666,0.4,0.005200000000000001,5,11291
5667,5.1,0.08654,2,138807
5668,1.0,0.031920000000000004,1,10775
5669,10.2,0.07857,4,252135
5670,5.4,0.054400000000000004,2,91871
5671,4.5,0.09793,2,58520
5672,10.1,0.07737000000000001,1,441296
5673,6.4,0.00809,4,4613
5674,3.2,0.069,4,77830
5675,9.6,0.08846000000000001,5,290950
5676,7.1,0.049780000000000005,6,453105
5677,4.7,0.00911,3,11162
5678,9.5,0.020970000000000003,4,78745
5679,3.0,0.09887000000000001,1,892980
5680,6.7,0.019690000000000003,4,123473
5681,9.6,0.02485,5,161664
5682,4.1,0.037340000000000005,6,113077
5683,4.1,0.018090000000000002,1,254135
5684,1.5,0.05679000000000001,6,72032
5685,3.0,0.012490000000000001,7,9038
5686,8.3,0.01395,3,55924
5687,6.9,0.07975,6,272771
5688,2.5,0.09229000000000001,2,105188
5689,1.2,0.04633,6,135688
5690,1.6,0.033240000000000006,4,301253
5691,7.2,0.07555,2,255046
5692,3.7,0.03252,5,110700
5693,3.1,0.0655,2,148206
5694,2.9,0.01016,6,21408
5695,6.8,0.023960000000000002,3,31634
5696,9.8,0.07252,7,239077
5697,0.0,0.057510000000000006,5,57999
5698,1.2,0.09837000000000001,4,1037514
5699,3.4,0.040190000000000003,4,70258
5700,8.3,0.08148000000000001,3,216126
5701,2.0,0.08331000000000001,7,81003
5702,2.0,0.07727,4,31797
5703,9.0,0.025500000000000002,7,115353
5704,2.2,0.00847,3,4771
5705,9.5,0.02322,4,32135
5706,7.0,0.0878,6,358865
5707,0.2,0.06593,5,169288
5708,8.5,0.07722000000000001,4,180753
5709,5.0,0.055790000000000006,7,176508
5710,7.5,0.02023,6,31080
5711,5.6,0.04601,4,118226
5712,8.0,0.030820000000000004,6,30341
5713,4.3,0.06496,6,230241
5714,7.4,0.01416,2,3664
5715,6.5,0.06631000000000001,2,47386
5716,6.3,0.04895000000000001,4,127089
5717,5.0,0.07345,6,242656
5718,0.8,0.061660000000000006,2,147076
5719,2.6,0.06929,6,288489
5720,7.2,0.026830000000000003,7,141403
5721,3.4,0.01502,2,88840
5722,9.0,0.06217,2,197575
5723,5.4,0.042350000000000006,3,133909
5724,2.3,0.06706000000000001,4,207169
5725,10.7,0.04343,3,113814
5726,0.5,0.039450000000000006,7,17319
5727,4.0,0.019020000000000002,2,141300
5728,1.1,0.0947,1,106679
5729,9.5,0.07623,3,200061
5730,1.2,0.0785,2,127781
5731,0.9,0.03296,2,133204
5732,1.8,0.01531,5,51389
5733,0.7000000000000001,0.022840000000000003,6,26727
5734,3.6,0.01488,7,19599
5735,5.2,0.031180000000000003,5,17722
5736,3.5,0.038130000000000004,4,91870
5737,4.5,0.06272000000000001,6,53778
5738,7.4,0.01285,1,31003
5739,7.0,0.04825,2,19176
5740,4.0,0.049370000000000004,4,77484
5741,5.5,0.09767,4,314982
5742,4.0,0.09794000000000001,2,204123
5743,10.9,0.08265,7,662283
5744,3.7,0.05269000000000001,7,66521
5745,1.3,0.08969,7,262888
5746,1.2,0.02528,1,168791
5747,8.3,0.0512,6,410185
5748,5.9,0.032990000000000005,2,81425
5749,9.9,0.01836,6,20915
5750,7.1,0.05339000000000001,5,121620
5751,6.0,0.006540000000000001,5,3783
5752,1.1,0.09462000000000001,1,379862
5753,5.3,0.08812,5,32341
5754,6.2,0.08141000000000001,1,21423
5755,0.8,0.07577,4,108462
5756,10.4,0.09705000000000001,7,815310
5757,7.9,0.023110000000000002,1,60031
5758,5.0,0.027250000000000003,4,14730
5759,9.3,0.00286,1,8117
5760,3.5,0.01072,7,7173
5761,2.9,0.08689000000000001,7,81068
5762,5.1,0.08915000000000001,4,374989
5763,7.0,0.00502,6,38052
5764,3.9,0.056040000000000006,4,120980
5765,1.0,0.07434,4,204751
5766,3.4,0.034640000000000004,3,14920
5767,9.3,0.024350000000000004,5,109532
5768,3.5,0.00965,4,5273
5769,5.9,0.07522000000000001,6,80567
5770,9.9,0.07021000000000001,2,821960
5771,2.6,0.007940000000000001,6,8587
5772,6.7,0.035160000000000004,5,82336
5773,9.5,0.06555000000000001,2,133282
5774,9.2,0.06902000000000001,4,154841
5775,1.6,0.039360000000000006,3,493836
5776,8.5,0.0766,7,1079674
5777,9.4,0.0037600000000000003,6,19830
5778,8.3,0.06827000000000001,4,40339
5779,4.2,0.09136000000000001,3,346454
5780,2.7,0.06262000000000001,3,201681
5781,3.8,0.09824000000000001,6,592577
5782,6.8,0.01888,3,107711
5783,7.6,0.05544,1,152752
5784,9.7,0.06319000000000001,7,74585
5785,10.2,0.026330000000000003,4,60782
5786,10.6,0.09822,3,121449
5787,9.1,0.01599,5,52922
5788,10.2,0.08167,3,32830
5789,3.9,0.01,6,22380
5790,1.6,0.035410000000000004,5,6305
5791,9.2,0.04936,2,139333
5792,9.2,0.09859000000000001,5,267842
5793,3.0,0.08125,6,96612
5794,9.5,0.03501,3,127624
5795,9.6,0.07218000000000001,1,166384
5796,7.3,0.00472,3,18346
5797,8.7,0.05578,3,112732
5798,10.3,0.08377000000000001,4,255905
5799,4.6,0.049350000000000005,6,106877
5800,9.0,0.018080000000000002,6,61375
5801,9.4,0.05342,7,101962
5802,7.5,0.07835,5,47603
5803,3.9,0.08179,5,179618
5804,10.3,0.024710000000000003,3,50325
5805,4.6,0.06847,1,482409
5806,10.3,0.08571000000000001,6,353831
5807,10.4,0.08614000000000001,3,651702
5808,2.2,0.09061000000000001,3,262777
5809,9.2,0.00438,1,14979
5810,11.0,0.047670000000000004,2,153842
5811,9.9,0.0027700000000000003,3,4931
5812,3.2,0.07743000000000001,2,106515
5813,10.2,0.02392,6,21445
5814,2.6,0.056190000000000004,1,69208
5815,2.0,0.04732,2,309904
5816,4.2,0.07851000000000001,2,461985
5817,3.0,0.0719,1,136958
5818,9.0,0.027580000000000004,2,49985
5819,10.2,0.0027,3,6992
5820,9.3,0.015530000000000002,1,38435
5821,1.0,0.05144000000000001,2,35950
5822,11.0,0.00919,6,88859
5823,4.5,0.09230000000000001,1,59797
5824,1.4,0.07977000000000001,2,130057
5825,9.7,0.01617,3,35924
5826,5.0,0.03971,1,320189
5827,0.7000000000000001,0.06988000000000001,2,336964
5828,10.5,0.0889,3,196141
5829,5.0,0.03959,3,109294
5830,10.0,0.08598,3,101814
5831,2.1,0.07919000000000001,2,161902
5832,0.7000000000000001,0.06051000000000001,3,324470
5833,2.7,0.030050000000000004,1,5257
5834,6.1,0.07079,2,159474
5835,8.8,0.018260000000000002,5,26904
5836,7.4,0.01352,1,14855
5837,10.0,0.05743,5,173284
5838,1.7000000000000002,0.035800000000000005,5,415523
5839,8.7,0.00286,5,10856
5840,4.4,0.007130000000000001,1,9041
5841,0.30000000000000004,0.022750000000000003,1,38718
5842,8.7,0.09639,2,89273
5843,2.9,0.06711,6,917536
5844,9.3,0.07711000000000001,3,72828
5845,3.8,0.0023000000000000004,7,8657
5846,2.8,0.02066,3,181757
5847,5.1,0.00159,3,3223
5848,0.5,0.05507000000000001,6,139280
5849,0.8,0.05842000000000001,2,50417
5850,8.2,0.09407,4,253913
5851,10.0,0.027340000000000003,6,317711
5852,11.0,0.01982,4,12957
5853,1.1,0.07127,5,125918
5854,2.0,0.01624,6,36837
5855,0.1,0.0068000000000000005,2,26031
5856,3.9,0.0625,5,362614
5857,6.9,0.030920000000000003,1,24212
5858,7.2,0.016210000000000002,5,160464
5859,7.9,0.0631,5,176995
5860,10.6,0.0424,5,174689
5861,7.3,0.08445000000000001,7,296851
5862,10.9,0.08197,5,946028
5863,3.9,0.04939,4,113831
5864,7.8,0.08222,2,1081586
5865,10.6,0.00593,7,12800
5866,4.0,0.06037000000000001,5,24572
5867,3.1,0.06331,4,303797
5868,4.3,0.026580000000000003,6,17690
5869,8.0,0.07072,2,54542
5870,3.8,0.03824,3,42911
5871,1.7000000000000002,0.03286,3,109088
5872,3.1,0.09680000000000001,1,51827
5873,4.0,0.06303,5,122261
5874,5.8,0.09172000000000001,7,70754
5875,3.4,0.044950000000000004,4,141454
5876,3.2,0.01162,4,36910
5877,10.2,0.046040000000000005,3,99428
5878,3.9,0.04626,6,474181
5879,8.4,0.061430000000000005,1,164902
5880,10.6,0.0921,1,507834
5881,2.0,0.0216,2,87639
5882,10.9,0.01788,6,68087
5883,4.2,0.08342000000000001,6,66608
5884,8.3,0.05512,7,53192
5885,10.1,0.08862,5,199882
5886,9.9,0.013500000000000002,7,14451
5887,1.6,0.07013000000000001,5,391341
5888,11.0,0.04376,4,63612
5889,1.5,0.038020000000000005,5,136689
5890,5.6,0.07368000000000001,3,123410
5891,1.0,0.059590000000000004,1,157055
5892,7.6,0.028630000000000003,7,122964
5893,5.0,0.030330000000000003,5,56165
5894,2.5,0.07712000000000001,6,224417
5895,1.4,0.00352,3,13018
5896,9.0,0.08432,5,164879
5897,9.5,0.01217,3,25925
5898,10.7,0.03141,3,83392
5899,9.9,0.01648,4,60794
5900,9.8,0.013550000000000001,5,57565
5901,5.1,0.09358000000000001,1,133709
5902,10.1,0.07834,7,119945
5903,4.8,0.05389000000000001,1,416638
5904,2.9,0.028720000000000002,5,76523
5905,1.6,0.03105,5,88829
5906,8.8,0.07924,4,81275
5907,10.0,0.08844,1,156808
5908,10.0,0.08514000000000001,2,358019
5909,5.4,0.08346,3,197044
5910,5.2,0.05691,5,97801
5911,1.2,0.06654,2,168686
5912,3.5,0.06155000000000001,7,84617
5913,10.6,0.09000000000000001,7,312598
5914,5.3,0.08158,6,223987
5915,4.1,0.03397,7,51247
5916,1.9,0.04837,6,54849
5917,4.5,0.03919,2,141014
5918,10.4,0.08969,4,208733
5919,10.0,0.01127,7,13877
5920,3.5,0.09088,7,567731
5921,1.4,0.09248,2,18122
5922,1.2,0.008820000000000001,7,5324
5923,8.9,0.05041,7,164225
5924,8.0,0.055380000000000006,3,124037
5925,2.3,0.07987000000000001,3,189247
5926,4.5,0.04626,6,59679
5927,2.1,0.09440000000000001,7,116307
5928,6.3,0.08256000000000001,3,180709
5929,4.5,0.05423000000000001,4,145210
5930,7.0,0.06934,5,64232
5931,2.5,0.051660000000000005,3,778583
5932,4.7,0.04258000000000001,4,51045
5933,8.7,0.057280000000000005,7,66764
5934,8.8,0.038900000000000004,4,107749
5935,5.6,0.04428000000000001,7,184059
5936,0.30000000000000004,0.06336,7,318515
5937,0.30000000000000004,0.048290000000000007,2,166800
5938,2.8,0.00232,3,2652
5939,3.0,0.02876,5,9600
5940,0.1,0.06534000000000001,7,262368
5941,0.4,0.0008900000000000001,2,1685
5942,3.1,0.048830000000000005,2,139460
5943,2.9,0.031630000000000005,6,312201
5944,3.8,0.07604000000000001,5,71748
5945,6.6,0.06714,7,316623
5946,5.9,0.04476,2,33845
5947,8.9,0.08788000000000001,7,274369
5948,8.6,0.07195,5,300859
5949,8.0,0.02543,5,15894
5950,0.1,0.046810000000000004,1,304594
5951,2.9,0.04451,3,48377
5952,0.8,0.09733000000000001,5,257953
5953,3.5,0.06264,5,49213
5954,1.1,0.07972000000000001,1,161332
5955,10.1,0.062110000000000005,1,246503
5956,6.0,0.00877,5,6148
5957,8.4,0.011460000000000001,2,14451
5958,9.0,0.04202,1,100456
5959,7.5,0.08658,5,119339
5960,1.1,0.05876000000000001,4,179022
5961,7.1,0.041190000000000004,6,96467
5962,9.2,0.09423000000000001,3,1110244
5963,3.4,0.00037000000000000005,2,1274
5964,6.7,0.02594,5,84039
5965,9.1,0.014060000000000001,3,5657
5966,0.30000000000000004,0.04207,7,197321
5967,6.4,0.0522,1,8693
5968,2.0,0.033800000000000004,2,171185
5969,0.9,0.03758,5,65227
5970,4.2,0.09891000000000001,1,122023
5971,7.6,0.05212000000000001,2,138999
5972,4.8,0.057530000000000005,6,132544
5973,10.0,0.054630000000000005,5,301150
5974,10.0,0.07053000000000001,3,253694
5975,7.5,0.08305000000000001,5,170054
5976,6.8,0.02593,4,21533
5977,5.7,0.07589000000000001,4,64852
5978,8.8,0.057780000000000005,7,325372
5979,10.1,0.09672000000000001,3,383757
5980,1.6,0.06585,5,22728
5981,4.7,0.030900000000000004,7,45176
5982,9.5,0.06885000000000001,1,31631
5983,5.5,0.00393,4,10591
5984,1.8,0.022990000000000003,2,14848
5985,8.3,0.09212000000000001,5,314924
5986,2.1,0.08058000000000001,1,506116
