id,rating,return_rate,location,sales,revenue,margin
P0835,2.6,0.07405,7,68372,13640214.0,13640214.0
P0836,4.6,0.05407,3,72114,30237400.199999996,12958885.800000003
P0837,9.7,0.003040000000000007,2,54280,37958004.0,16267716.000000002
P0838,1.6,0.08404,1,35024,34122132.0,11374044.0
P0839,8.8,0.012089999999999991,1,44498,34232311.4,14670990.600000001
P0840,4.6,0.054000000000000006,6,28021,33602783.2,8400695.799999999
P0841,2.7,0.07307999999999999,2,57358,27497425.2,18331616.8
P0842,8.6,0.014080000000000004,3,31263,37490589.6,9372647.399999999
P0843,6.5,0.03504,3,65876,19723274.4,13148849.600000001
P0844,3.2,0.06808,3,48337,26072977.8,17381985.2
P0845,5.5,0.04504,6,69009,20668195.5,20668195.5
P0846,4.9,0.051019999999999996,1,31182,32717713.5,10905904.5
P0847,7.9,0.021079999999999998,1,65242,22802079.0,22802079.0
P0848,5.9,0.0411,5,59030,33015478.999999996,14149491.000000002
P0849,8.9,0.011079999999999996,1,52497,43270652.25,14423550.75
P0850,9.8,0.0020299999999999927,7,27165,34749468.0,8687366.999999998
P0851,1.3,0.08705,6,51537,27799057.799999997,18532705.200000003
P0852,2.8,0.07203999999999999,3,50841,30474095.4,20316063.6
P0853,9.5,0.00503,6,88072,21084436.799999997,14056291.200000001
P0854,6.3,0.037000000000000005,6,100035,4951732.5,4951732.5
P0855,3.5,0.06507,5,74981,17950451.4,11966967.600000001
P0856,8.7,0.013040000000000006,6,64925,27223052.499999996,11667022.500000004
P0857,2.0,0.08003,7,60202,29456838.599999998,12624359.400000002
P0858,4.3,0.05702,6,73955,22142127.0,14761418.000000002
P0859,6.7,0.03304,2,49572,40859721.0,13619907.0
P0860,9.0,0.01004,3,38504,40013356.800000004,10003339.199999997
P0861,7.0,0.03004,2,58256,20360472.0,20360472.0
P0862,8.9,0.011079999999999996,5,32017,38394786.4,9598696.599999998
P0863,4.6,0.05408,5,33027,34321658.4,8580414.599999998
P0864,8.0,0.020019999999999996,7,47981,35949764.25,11983254.75
P0865,1.5,0.08507999999999999,2,15188,20643529.6,5160882.399999999
P0866,9.9,0.0010799999999999965,3,56853,30666508.2,20444338.8
P0867,3.5,0.06503,3,24729,27801578.25,9267192.75
P0868,5.3,0.04707,4,84078,16773561.0,16773561.0
P0869,4.7,0.05305,5,56908,27281695.2,18187796.8
P0870,4.7,0.05304,5,71509,17841495.5,17841495.5
P0871,8.5,0.015069999999999998,2,21845,29691724.0,7422930.999999999
P0872,5.6,0.04403000000000001,7,82849,16528375.5,16528375.5
P0873,8.4,0.016039999999999995,7,77026,27683144.4,18455429.6
P0874,5.3,0.04705,1,44080,36996344.0,15855576.000000002
P0875,9.7,0.003030000000000007,6,71966,35212963.8,15091270.200000003
P0876,4.9,0.05107999999999999,4,75889,18934305.5,18934305.5
P0877,4.0,0.06008,6,22268,28485225.6,7121306.399999999
P0878,4.2,0.05808,3,53032,31787380.799999997,21191587.200000003
P0879,3.9,0.061099999999999995,7,19896,23860278.0,7953426.0
P0880,3.2,0.06806999999999999,1,90411,8995894.5,8995894.5
P0881,2.1,0.079,5,57892,23127854.0,23127854.0
P0882,6.6,0.034030000000000005,4,46889,32789477.7,14052633.300000003
P0883,6.9,0.031069999999999997,3,28388,31915209.0,10638403.0
P0884,2.1,0.07907,4,63881,15938309.5,15938309.5
P0885,7.6,0.024030000000000006,7,43568,33516862.4,14364369.600000001
P0886,1.7000000000000002,0.08306000000000001,6,18227,23315978.400000002,5828994.6
P0887,6.0,0.0401,7,51040,30593376.0,20395584.0
P0888,5.8,0.04202,6,75294,18785853.0,18785853.0
P0889,5.7,0.04306,2,22224,28428940.8,7107235.199999999
P0890,9.5,0.00504,3,22488,30565689.6,7641422.399999999
P0891,6.6,0.03406,4,19841,26967887.2,6741971.799999999
P0892,9.4,0.006019999999999997,3,59709,37574873.699999996,16103517.300000003
P0893,5.5,0.04502,5,67695,28384513.499999996,12164791.500000004
P0894,8.0,0.02008,7,60827,29160463.799999997,19440309.200000003
P0895,1.6,0.084,4,26156,27444183.0,9148061.0
P0896,4.5,0.055060000000000005,2,47522,31336006.8,20890671.2
P0897,4.0,0.06006,4,55235,22066382.5,22066382.5
P0898,9.4,0.006029999999999996,4,52081,32774573.299999997,14046245.700000003
P0899,3.2,0.06806999999999999,2,61224,25677345.599999998,17118230.400000002
P0900,1.8,0.08206,5,57738,20179431.0,20179431.0
P0901,4.4,0.05603999999999999,3,30753,32267585.25,10755861.75
P0902,2.3,0.07708,3,62763,21935668.5,21935668.5
P0903,3.0,0.07008,2,35881,30114923.299999997,12906395.700000001
P0904,5.4,0.046,5,46871,35118096.75,11706032.25
P0905,2.7,0.073,2,50752,35490873.599999994,15210374.400000002
P0906,3.0,0.07,2,54964,37059477.0,12353159.0
P0907,3.4,0.06602,1,49651,29760809.4,19840539.6
P0908,8.6,0.014090000000000002,1,71714,21478343.0,21478343.0
P0909,8.1,0.019070000000000004,2,76738,22983031.0,22983031.0
P0910,6.8,0.032010000000000004,2,50107,31532335.099999998,13513857.900000002
P0911,8.4,0.016089999999999997,6,70750,34617975.0,14836275.000000004
P0912,7.5,0.02508,6,60400,33781720.0,14477880.000000002
P0913,6.6,0.034,1,82247,16408276.5,16408276.5
P0914,6.9,0.031099999999999996,7,41885,37665086.25,12555028.75
P0915,8.4,0.015999999999999997,7,74288,22249256.0,22249256.0
P0916,7.3,0.02709,4,78076,19479962.0,19479962.0
P0917,2.5,0.075,2,35498,31921576.5,10640525.5
P0918,1.7000000000000002,0.08303,4,51272,20483164.0,20483164.0
P0919,6.0,0.04003999999999999,6,86496,12931152.0,12931152.0
P0920,5.6,0.044020000000000004,6,49781,29838731.4,19892487.6
P0921,1.6,0.08407,7,51797,27939301.799999997,18626201.200000003
P0922,4.8,0.05203,3,8585,13042332.0,3260582.9999999995
P0923,6.0,0.04005,1,62495,29960103.0,19973402.0
P0924,9.6,0.004050000000000003,7,33418,35063836.5,11687945.5
P0925,9.7,0.003080000000000007,7,20600,27999520.0,6999879.999999999
P0926,3.3,0.06704,7,40992,31535145.599999998,13515062.400000002
P0927,8.5,0.01505,1,49340,36967995.0,12322665.0
P0928,5.7,0.04307,2,67019,32792396.699999996,14053884.300000003
P0929,8.4,0.016079999999999997,4,71728,21475363.2,14316908.8
P0930,8.7,0.013050000000000006,5,47548,35625339.0,11875113.0
P0931,3.8,0.06201,7,72276,17302874.4,11535249.600000001
P0932,9.4,0.006099999999999997,5,68076,20381954.4,13587969.600000001
P0933,6.5,0.03503,7,38612,32407051.599999998,13888736.400000002
P0934,6.6,0.03402,7,35318,37057411.5,12352470.5
P0935,9.0,0.010009999999999998,5,44471,37324510.3,15996218.700000001
P0936,1.5,0.08506,2,30075,29300568.75,9766856.25
P0937,6.9,0.031099999999999996,3,80969,19383978.599999998,12922652.400000002
P0938,1.3,0.08700999999999999,3,55105,26417337.0,17611558.0
P0939,5.8,0.042069999999999996,2,58947,28259191.799999997,18839461.200000003
P0940,3.9,0.06106999999999999,7,64193,31409634.9,13461272.100000003
P0941,7.2,0.02805,7,55885,33497469.0,22331646.0
P0942,1.7000000000000002,0.083,1,37448,33675114.0,11225038.0
P0943,2.7,0.07302,1,48914,30781580.2,13192105.800000003
P0944,4.7,0.05306,2,69608,20847596.0,20847596.0
P0945,8.5,0.01509,1,48365,28989981.0,19326654.0
P0946,4.5,0.055069999999999994,5,8325,12647340.0,3161834.9999999995
P0947,2.9,0.07107,3,80332,16026234.0,16026234.0
P0948,6.8,0.032080000000000004,2,36661,33335847.299999997,14286791.700000001
P0949,6.6,0.034030000000000005,4,46135,38026773.75,12675591.25
P0950,8.5,0.015029999999999998,7,51287,38426784.75,12808928.25
P0951,1.2,0.08803000000000001,4,59083,17695358.5,17695358.5
P0952,6.8,0.03203,1,32266,33855100.5,11285033.5
P0953,7.0,0.03005,6,30251,36276999.2,9069249.799999999
P0954,8.6,0.014020000000000003,7,88869,13285915.5,13285915.5
P0955,4.8,0.05207,3,54594,36810004.5,12270001.5
P0956,8.9,0.011049999999999996,1,32020,35998485.0,11999495.0
P0957,8.5,0.015069999999999998,3,40773,37074888.9,15889238.100000001
P0958,2.8,0.07205,6,25612,28794291.0,9598097.0
P0959,8.4,0.016059999999999998,6,95253,9477673.5,9477673.5
P0960,6.9,0.03103,3,15175,21839860.0,5459964.999999999
P0961,4.5,0.05509,5,63316,35412638.8,15176845.200000003
P0962,4.9,0.05107999999999999,6,52657,25243765.799999997,16829177.200000003
P0963,7.8,0.022090000000000002,1,63896,26797982.4,17865321.6
P0964,6.3,0.03709,6,90873,4498213.5,4498213.5
P0965,3.9,0.061,4,59904,21529497.599999998,14352998.400000002
P0966,9.0,0.0101,7,17044,24529724.8,6132431.199999999
P0967,6.9,0.031039999999999998,4,10432,15848294.4,3962073.5999999996
P0968,2.4,0.07601,7,38702,34802773.5,11600924.5
P0969,7.6,0.02402,2,64991,22714354.5,22714354.5
P0970,3.5,0.06503,6,75994,18960503.0,18960503.0
P0971,2.4,0.07601,4,41789,32148277.7,13777833.300000003
P0972,1.4,0.08607,5,65373,31987008.9,13708718.100000003
P0973,3.9,0.061079999999999995,4,74977,22448113.799999997,14965409.200000001
P0974,7.6,0.024070000000000005,4,54352,32578588.799999997,21719059.200000003
P0975,3.8,0.062060000000000004,4,27654,33162676.8,8290669.199999998
P0976,2.4,0.07601,3,49615,37174038.75,12391346.25
P0977,2.8,0.07202,6,39830,30641219.0,13131951.000000002
P0978,9.8,0.002059999999999993,5,39171,35618190.3,15264938.700000001
P0979,1.5,0.08502000000000001,6,27836,31154051.200000003,7788512.799999999
P0980,3.0,0.07007,1,25421,30484863.200000003,7621215.799999999
P0981,9.0,0.010049999999999998,3,51703,30990778.2,20660518.8
P0982,5.7,0.043039999999999995,7,26107,31307514.400000002,7826878.599999999
P0983,7.8,0.022099999999999998,5,16450,23674840.0,5918709.999999999
P0984,3.7,0.06306,2,57153,31965672.9,13699574.100000003
P0985,9.0,0.010089999999999998,2,78145,23396613.0,15597742.000000002
P0986,3.4,0.06601,3,77198,7681201.0,7681201.0
P0987,5.3,0.04703,2,60747,29122111.799999997,19414741.200000003
P0988,6.6,0.0341,7,28565,34255148.0,8563786.999999998
P0989,4.9,0.051,4,21272,27211142.400000002,6802785.599999999
P0990,8.8,0.012009999999999991,4,72409,25306945.5,25306945.5
P0991,2.2,0.07801999999999999,5,62679,21906310.5,21906310.5
P0992,8.0,0.02007,4,35014,34112389.5,11370796.5
P0993,1.9,0.08100999999999998,3,42865,28265181.0,18843454.0
P0994,7.7,0.023039999999999998,1,65503,19618148.5,19618148.5
P0995,1.3,0.08700999999999999,7,65341,27397481.299999997,11741777.700000003
P0996,9.8,0.002049999999999993,1,75869,18929315.5,18929315.5
P0997,5.6,0.04407,7,37190,31213567.0,13377243.000000002
P0998,9.6,0.004040000000000004,1,65779,36790194.699999996,15767226.300000003
P0999,4.9,0.05106999999999999,1,27082,32476734.400000002,8119183.599999999
P1000,5.1,0.049,4,82463,12328218.5,12328218.5
P1001,7.4,0.026049999999999997,7,45966,30309980.4,20206653.6
P1002,6.0,0.04003999999999999,6,57696,38901528.0,12967176.0
P1003,7.7,0.023,6,44093,37007254.9,15860252.100000001
P1004,3.9,0.06104999999999999,6,16085,21862732.0,5465682.999999999
P1005,1.9,0.08106,5,50167,31570093.099999998,13530039.900000002
P1006,9.9,0.0010099999999999964,7,36057,40354994.4,10088748.599999998
P1007,7.9,0.021059999999999995,7,26188,33499689.6,8374922.3999999985
P1008,7.3,0.02706,6,73582,17615530.799999997,11743687.200000001
P1009,8.0,0.020099999999999996,7,32137,35967730.4,8991932.599999998
P1010,5.7,0.043039999999999995,7,18145,24662684.0,6165670.999999999
P1011,4.1,0.0591,7,84757,12671171.5,12671171.5
P1012,8.6,0.014060000000000003,5,38842,37841818.5,12613939.5
P1013,10.0,9e-05,3,85339,17025130.5,17025130.5
P1014,9.9,0.0010299999999999964,1,16461,23690671.2,5922667.799999999
P1015,6.6,0.034050000000000004,4,67842,33195090.599999998,14226467.400000002
P1016,2.9,0.07102,7,62138,26060677.2,17373784.8
P1017,4.6,0.05402,6,52427,32992311.099999998,14139561.900000002
P1018,5.6,0.04403000000000001,6,69445,20791833.0,13861222.000000002
P1019,8.4,0.016039999999999995,7,74284,26697669.599999998,17798446.400000002
P1020,8.0,0.02009,3,63012,26420931.599999998,11323256.400000002
P1021,1.6,0.08404,4,63283,26540890.2,17693926.8
P1022,5.8,0.042039999999999994,1,9450,14356440.0,3589109.9999999995
P1023,9.9,0.0010399999999999964,3,72854,30547682.199999996,13091863.800000003
P1024,7.1,0.02909,2,87865,4349317.5,4349317.5
P1025,4.4,0.0561,7,62864,18827768.0,18827768.0
P1026,4.9,0.051039999999999995,2,22484,28761532.8,7190383.199999999
P1027,9.7,0.0030900000000000072,5,57780,36360954.0,15583266.000000002
P1028,5.9,0.041069999999999995,5,46356,38208933.0,12736311.0
P1029,4.8,0.05207,3,53684,30025461.2,12868054.800000003
P1030,7.9,0.021059999999999995,7,67766,28421060.4,18947373.6
P1031,5.8,0.042,5,42990,33072206.999999996,14173803.000000002
P1032,2.5,0.07509,3,44899,34540800.699999996,14803200.300000003
P1033,5.0,0.050039999999999994,1,21960,28091232.0,7022807.999999999
P1034,7.0,0.03005,7,27587,33082330.400000002,8270582.599999999
P1035,8.0,0.02005,4,73919,26566488.599999998,17710992.400000002
P1036,4.6,0.054090000000000006,2,3512,5616390.4,1404097.5999999999
P1037,5.7,0.04306,5,26943,30290667.75,10096889.25
P1038,7.0,0.03009,7,59496,29111392.799999997,12476311.200000003
P1039,3.8,0.06207,2,71822,10737389.0,10737389.0
P1040,5.8,0.04208,1,57509,38775443.25,12925147.75
P1041,1.8,0.08206999999999999,6,82662,12357969.0,12357969.0
P1042,9.9,0.0010899999999999966,6,18247,26261082.400000002,6565270.6
P1043,3.8,0.06208,3,52652,36819543.599999994,15779804.400000002
P1044,5.7,0.043,6,33272,34576262.4,8644065.599999998
P1045,1.7000000000000002,0.08307,3,58226,24414161.799999997,10463212.200000003
P1046,3.5,0.06501,2,26241,31468207.200000003,7867051.799999999
P1047,2.5,0.075,2,53549,28884330.599999998,19256220.400000002
P1048,1.2,0.08802000000000001,3,41850,25084890.0,16723260.000000002
P1049,8.6,0.014020000000000003,7,61143,38477289.9,16490267.100000003
P1050,5.5,0.04504,7,57116,27946858.799999997,11977225.200000003
P1051,8.5,0.01504,5,34831,36546426.75,12182142.25
P1052,3.6,0.064,6,79511,19034933.4,12689955.600000001
P1053,5.2,0.048029999999999996,6,65357,22842271.5,22842271.5
P1054,8.4,0.016079999999999997,3,56051,39196464.3,16798484.700000003
P1055,6.6,0.0341,5,54373,32591176.2,21727450.8
P1056,6.9,0.031019999999999995,1,10434,15851332.8,3962833.1999999997
P1057,9.8,0.0020099999999999927,6,45170,40619122.5,13539707.5
P1058,2.3,0.07702,7,48595,30580833.499999996,13106071.500000002
P1059,2.7,0.07305,6,28374,31756180.8,7939045.199999998
P1060,2.6,0.0741,2,11389,16391048.8,4097762.1999999993
P1061,9.6,0.004080000000000004,2,22868,31082185.6,7770546.3999999985
P1062,1.9,0.08102000000000001,1,77958,15552621.0,15552621.0
P1063,7.8,0.022099999999999998,2,59496,23768652.0,23768652.0
P1064,1.2,0.08804000000000001,3,45185,29794989.0,19863326.0
P1065,4.1,0.05902,3,80054,3962673.0,3962673.0
P1066,4.4,0.05603999999999999,6,71931,25852001.4,17234667.6
P1067,6.8,0.032,4,68988,17212506.0,17212506.0
P1068,7.8,0.022000000000000002,1,43423,39048132.75,13016044.25
P1069,5.6,0.044090000000000004,3,62126,34747071.8,14891602.200000003
P1070,8.9,0.011099999999999997,3,11696,17768563.2,4442140.8
P1071,8.2,0.018020000000000008,2,70103,20988838.2,13992558.8
P1072,2.9,0.07103,2,24971,28073646.75,9357882.25
P1073,3.4,0.06608,2,53370,28787778.0,19191852.0
P1074,8.4,0.016059999999999998,1,95253,9477673.5,9477673.5
P1075,9.6,0.004060000000000004,7,72590,26088846.0,17392564.0
P1076,8.8,0.011999999999999993,4,62697,35066432.099999994,15028470.900000002
P1077,8.2,0.018050000000000007,3,55168,26447539.2,17631692.8
P1078,5.0,0.05006,1,57788,36365988.4,15585423.600000003
P1079,5.2,0.048049999999999995,3,48888,26370187.2,17580124.8
P1080,2.9,0.07105,2,2738,4378609.600000001,1094652.4
P1081,8.0,0.02001,4,75797,22693621.799999997,15129081.200000001
P1082,9.6,0.004100000000000004,4,81787,16316506.5,16316506.5
P1083,2.0,0.08004,4,23852,28603318.400000002,7150829.599999999
P1084,4.1,0.05901000000000001,3,86355,12910072.5,12910072.5
P1085,4.9,0.05103,6,60273,21065413.5,21065413.5
P1086,4.0,0.06006,3,7922,12035102.4,3008775.5999999996
P1087,3.4,0.06601,3,56303,30369838.2,20246558.8
P1088,6.1,0.03903,3,71100,14184450.0,14184450.0
P1089,8.8,0.012029999999999992,5,26272,31506696.0,10502232.0
P1090,8.5,0.015029999999999998,2,61942,30308220.599999998,12989237.400000002
P1091,9.5,0.005,5,87943,4353178.5,4353178.5
P1092,3.8,0.06203,5,41290,37130032.5,12376677.5
P1093,9.5,0.00505,1,77104,19237448.0,19237448.0
P1094,6.0,0.04008,6,34743,36104925.6,9026231.399999999
P1095,6.0,0.04,7,25500,30579600.0,7644899.999999999
P1096,6.9,0.031039999999999998,6,74258,31136379.399999995,13344162.600000003
P1097,8.0,0.020099999999999996,6,11326,17206459.2,4301614.8
P1098,3.6,0.06403,6,44552,31155213.599999998,13352234.400000002
P1099,5.9,0.041019999999999994,3,23683,30295293.6,7573823.3999999985
P1100,7.8,0.022030000000000004,2,56457,42300407.25,14100135.75
P1101,5.8,0.042030000000000005,3,71030,21266382.0,14177588.000000002
P1102,3.7,0.06307,4,25271,28410921.75,9470307.25
P1103,8.3,0.017039999999999993,2,39244,32937489.2,14116066.800000003
P1104,7.9,0.021039999999999996,5,65662,27532076.599999998,11799461.400000002
P1105,8.0,0.02008,2,75279,22546060.5,22546060.5
P1106,3.7,0.06303,2,53637,28931797.799999997,19287865.200000003
P1107,2.7,0.07307999999999999,1,22985,25840886.25,8613628.75
P1108,7.4,0.026039999999999997,3,25021,30006434.25,10002144.75
P1109,5.0,0.05009,2,67585,28345149.0,18896766.0
P1110,10.0,3.0000000000000004e-05,5,37238,36279121.5,12093040.5
P1111,4.9,0.05101,7,8683,13191213.6,3297803.3999999994
P1112,8.3,0.017099999999999994,7,57577,23002011.5,23002011.5
P1113,5.3,0.04707,6,99078,4904361.0,4904361.0
P1114,4.0,0.06007,5,63095,22051702.5,22051702.5
P1115,7.5,0.025099999999999997,6,62391,30527916.299999997,13083392.700000003
P1116,5.0,0.05,5,82294,16417653.0,16417653.0
P1117,3.6,0.06401000000000001,2,80989,19388766.599999998,12925844.400000002
P1118,7.5,0.02505,3,46049,37955888.25,12651962.75
P1119,5.7,0.04307,4,55504,22173848.0,22173848.0
P1120,1.4,0.08607999999999999,2,42422,34966333.5,11655444.5
P1121,4.8,0.05202,5,61888,22242547.2,14828364.8
P1122,8.5,0.01509,5,74371,22274114.5,22274114.5
P1123,7.4,0.026079999999999996,2,63909,19140745.5,19140745.5
P1124,1.7000000000000002,0.08304,6,6228,9461577.6,2365394.4
P1125,2.0,0.08007,2,52147,35160114.75,11720038.25
P1126,10.0,3.0000000000000004e-05,1,34340,38433328.0,9608331.999999998
P1127,5.6,0.04407,5,33807,35132234.4,8783058.599999998
P1128,8.4,0.016029999999999996,3,87015,13008742.5,13008742.5
P1129,2.7,0.07306,3,40284,33810361.199999996,14490154.800000003
P1130,7.7,0.023059999999999997,4,47930,39506302.5,13168767.5
P1131,7.9,0.021079999999999998,1,53059,35775030.75,11925010.25
P1132,4.8,0.05205,1,74186,11090807.0,11090807.0
P1133,7.0,0.03007,4,31885,33455336.25,11151778.75
P1134,4.6,0.054060000000000004,6,74424,17817105.599999998,11878070.400000002
P1135,6.9,0.030999999999999996,7,71726,14309337.0,14309337.0
P1136,8.4,0.016049999999999995,6,65854,31570407.599999998,21046938.400000002
P1137,6.9,0.031099999999999996,2,55385,37343336.25,12447778.75
P1138,1.9,0.08100999999999998,7,55854,30127647.599999998,20085098.400000002
P1139,2.9,0.07102,6,58604,32777217.199999996,14047378.800000003
P1140,7.8,0.02205,6,75095,31487333.499999996,13494571.500000004
P1141,4.7,0.05301,7,33013,36948149.6,9237037.399999999
P1142,4.8,0.052039999999999996,7,60299,24089450.5,24089450.5
P1143,9.0,0.010069999999999999,5,45538,37534696.5,12511565.5
P1144,4.9,0.05106,2,64571,19339014.5,19339014.5
P1145,3.8,0.062,3,39927,33510731.099999998,14361741.900000002
P1146,1.9,0.08106999999999999,5,76507,18315775.799999997,12210517.200000001
P1147,5.7,0.04306,7,73782,22090330.799999997,14726887.200000001
P1148,2.9,0.071,1,44876,33623343.0,11207781.0
P1149,1.6,0.08406000000000001,3,31775,28893007.5,12382717.500000002
P1150,3.0,0.07005,7,61895,34617873.5,14836231.500000004
P1151,5.7,0.04309,2,62141,26061935.4,17374623.6
P1152,5.6,0.044090000000000004,2,47023,35231982.75,11743994.25
P1153,3.0,0.07,7,57628,32231340.4,13813431.600000003
P1154,3.6,0.06404,4,19672,25164422.400000002,6291105.599999999
P1155,3.5,0.06505,6,3228,5162217.600000001,1290554.4
P1156,5.5,0.0451,3,69265,24208117.5,24208117.5
P1157,8.2,0.018030000000000004,2,77436,23184338.4,15456225.600000001
P1158,1.9,0.08109999999999999,1,25498,30577201.6,7644300.3999999985
P1159,1.9,0.08105000000000001,5,50003,29971798.2,19981198.8
P1160,4.1,0.059050000000000005,7,64373,22498363.5,22498363.5
P1161,1.2,0.08804000000000001,6,78749,7835525.5,7835525.5
P1162,9.7,0.003070000000000007,7,91562,13688519.0,13688519.0
P1163,1.7000000000000002,0.08301,7,38974,29982698.2,12849727.800000003
P1164,7.5,0.025019999999999997,5,69545,20821773.0,13881182.000000002
P1165,6.5,0.03504,5,65283,31942971.9,13689845.100000003
P1166,2.6,0.07409,5,6550,9950760.0,2487689.9999999995
P1167,7.5,0.025009999999999998,2,46053,35428572.9,15183674.100000001
P1168,9.9,0.0010699999999999965,3,33057,36997394.4,9249348.599999998
P1169,5.1,0.049030000000000004,1,71829,14329885.5,14329885.5
P1170,5.8,0.04208,4,70862,14136969.0,14136969.0
P1171,3.0,0.07003,1,21093,26982165.6,6745541.399999999
P1172,1.3,0.08706,5,43807,33700725.1,14443167.900000002
P1173,7.7,0.023099999999999996,6,66326,32453311.799999997,13908562.200000003
P1174,2.5,0.07509,4,66907,16693296.5,16693296.5
P1175,1.5,0.08505000000000001,5,34076,30642843.0,10214281.0
P1176,8.5,0.01504,7,41448,37688666.4,16152285.600000001
P1177,9.0,0.010029999999999999,2,66541,23914835.4,15943223.600000001
P1178,7.0,0.03007,6,55693,33382384.2,22254922.8
P1179,7.6,0.024000000000000004,5,64071,23027117.4,15351411.600000001
P1180,9.8,0.002069999999999993,4,65570,27500058.0,18333372.0
P1181,5.6,0.044050000000000006,3,58778,28178173.2,18785448.8
P1182,5.8,0.04208,3,67109,32836433.699999996,14072757.300000003
P1183,4.5,0.05502,6,37726,34304251.8,14701822.200000001
P1184,1.5,0.08505000000000001,3,30615,29826663.75,9942221.25
P1185,6.3,0.03705,3,70030,29370582.0,19580388.0
P1186,2.2,0.07803,3,44315,26562411.0,17708274.0
P1187,2.6,0.07409,1,1511,2416391.2,604097.7999999999
P1188,7.4,0.026059999999999993,6,66074,36955188.199999996,15837937.800000003
P1189,5.5,0.04503,4,87656,13104572.0,13104572.0
P1190,2.9,0.07105,6,46034,35413956.199999996,15177409.800000003
P1191,9.2,0.008090000000000007,5,78267,15614266.5,15614266.5
P1192,2.8,0.0721,1,19852,23807511.0,7935837.0
P1193,5.7,0.04301,1,48948,29339431.2,19559620.8
P1194,8.6,0.014070000000000003,7,33193,34827755.25,11609251.75
P1195,1.8,0.08203999999999999,5,57740,28252181.999999996,12108078.000000002
P1196,5.9,0.041019999999999994,3,37160,36203130.0,12067710.0
P1197,8.5,0.01506,7,37412,38878550.4,9719637.599999998
P1198,1.6,0.08403000000000001,4,59525,23780237.5,23780237.5
P1199,3.0,0.07006,7,51894,31105263.599999998,20736842.400000002
P1200,6.7,0.033,6,76100,22784340.0,15189560.000000002
P1201,4.6,0.05401000000000001,5,56435,27613645.499999996,11834419.500000002
P1202,2.8,0.07206,5,60883,29790051.9,12767165.100000003
P1203,2.5,0.075,3,51425,38530181.25,12843393.75
P1204,5.8,0.042,3,88632,4387284.0,4387284.0
P1205,2.4,0.07604999999999999,6,62529,26218409.699999996,11236461.300000003
P1206,7.5,0.025089999999999998,4,10952,16638278.4,4159569.5999999996
P1207,1.2,0.08807999999999999,1,64512,16095744.0,16095744.0
P1208,5.9,0.041019999999999994,5,24653,31536117.6,7884029.3999999985
P1209,9.2,0.008010000000000007,3,75360,18802320.0,18802320.0
P1210,9.6,0.004020000000000004,5,57427,22942086.5,22942086.5
P1211,3.8,0.06204,1,29757,33304034.400000002,8326008.599999999
P1212,5.7,0.04307,2,68238,28619017.2,19079344.8
P1213,6.9,0.031049999999999994,5,43022,28368706.8,18912471.2
P1214,6.7,0.033049999999999996,6,39504,35523972.0,11841324.0
P1215,3.4,0.06606,3,30372,31867821.0,10622607.0
P1216,8.3,0.017099999999999994,1,61082,24402259.0,24402259.0
P1217,5.7,0.04308,6,21265,27202188.0,6800546.999999999
P1218,9.6,0.004040000000000004,3,70579,29600832.599999998,19733888.400000002
P1219,7.8,0.022019999999999998,1,15503,22311917.6,5577979.399999999
P1220,8.5,0.0151,6,40098,36461111.4,15626190.600000001
P1221,5.8,0.042069999999999996,4,9553,14512917.6,3628229.3999999994
P1222,2.5,0.07501000000000001,1,31397,30588527.25,10196175.75
P1223,7.8,0.022030000000000004,2,69661,20863469.5,20863469.5
P1224,5.2,0.048029999999999996,1,53999,25887120.599999998,17258080.400000002
P1225,8.4,0.015999999999999997,7,46259,41598405.75,13866135.25
P1226,5.9,0.041049999999999996,1,39027,38022054.75,12674018.25
P1227,7.9,0.021089999999999994,4,31546,35465590.5,11821863.5
P1228,8.8,0.012079999999999994,7,22402,30448798.400000002,7612199.599999999
P1229,4.5,0.055069999999999994,1,57321,38648684.25,12882894.75
P1230,6.4,0.036039999999999996,2,60595,33890783.5,14524621.500000002
P1231,6.5,0.03503,1,55012,26372752.799999997,17581835.200000003
P1232,7.5,0.025089999999999998,3,23692,30306806.400000002,7576701.599999999
P1233,10.0,0.0001,6,49532,34637727.599999994,14844740.400000002
P1234,9.5,0.0051,4,71108,21296846.0,21296846.0
P1235,4.4,0.05609,7,43454,33429162.2,14326783.800000003
P1236,7.7,0.023059999999999997,7,56073,37807220.25,12602406.75
P1237,3.8,0.06203,4,36490,33180357.0,14220153.000000002
P1238,9.4,0.0060899999999999965,2,42971,39073530.3,16745798.700000001
P1239,7.5,0.025089999999999998,6,68086,16987457.0,16987457.0
P1240,3.9,0.061,4,23904,28665676.8,7166419.199999999
P1241,1.2,0.08805000000000002,1,73848,7347876.0,7347876.0
P1242,7.7,0.023009999999999996,7,40706,42301675.2,10575418.799999999
P1243,2.3,0.07703,5,53368,28786699.2,19191132.8
P1244,6.4,0.036019999999999996,4,46734,32681086.2,14006179.800000003
P1245,3.8,0.062,3,2660,4253872.0,1063467.9999999998
P1246,5.8,0.04208,7,29552,33223836.0,11074612.0
P1247,9.4,0.006039999999999997,1,58617,39522512.25,13174170.75
P1248,9.9,0.0010699999999999965,6,44453,37309402.9,15989744.100000001
P1249,6.2,0.038099999999999995,6,49929,32923182.599999998,21948788.400000002
P1250,7.6,0.024050000000000002,4,25554,32688676.8,8172169.199999999
